freq, float rmse, float err, float rounded rmse, float rounded err, float dithered rmse, float dithered err, float fixed rmse, float fixed err
1239.33856538,5.15997340897e-08,8.23996899185e-11,6.31105333028e-08,-1.21287015277e-09,6.85755370627e-08,3.23328533102e-10,8.90206488163e-08,-6.51188804102e-08
1280.93437865,4.7900484719e-08,1.8794503256e-09,6.1534952449e-08,-1.20621408419e-09,6.82595146609e-08,1.91445609871e-09,1.58840017424e-07,-5.76901929e-08
1323.92626861,4.28547925402e-08,1.08322168803e-09,5.61279324917e-08,8.22385671749e-10,6.32713265164e-08,1.13943306815e-09,2.45213020786e-07,-5.27583950117e-08
1368.36109166,3.9523331209e-08,-1.11105502379e-09,5.19937073934e-08,1.12051411113e-09,6.36760456145e-08,-1.13479564578e-09,3.28453118873e-07,-5.91285201235e-08
1414.28727684,3.45214728466e-08,8.64806079717e-10,4.71648153828e-08,-2.20722208541e-10,5.980489932e-08,7.61774330456e-10,4.04586087636e-07,-6.7030334201e-08
1461.75487861,3.40516416804e-08,3.01320773015e-09,5.00137180276e-08,1.61119741237e-09,6.04505898839e-08,2.93943663245e-09,4.52485553439e-07,-6.67930168293e-08
1510.8156314,3.41494301155e-08,-5.68318831116e-10,4.77656849497e-08,4.50472075999e-10,5.81389891991e-08,-5.62640640923e-10,4.78067049416e-07,-5.83099067742e-08
1561.523006,2.91264270001e-08,1.10236188358e-09,4.33089818354e-08,7.21024067717e-10,5.6820342141e-08,1.06358291823e-09,4.76873762965e-07,-6.02538472258e-08
1613.93226784,2.53318533451e-08,-4.10271891217e-10,4.30748797935e-08,-1.06183879233e-09,5.27922801607e-08,-3.66741328848e-10,4.51390340868e-07,-7.36995738592e-08
1668.1005372,2.45826114743e-08,-5.7562509236e-10,4.32494202566e-08,1.76826561499e-09,5.45324786856e-08,-7.0056689684e-10,3.91203046891e-07,-6.91224639473e-08
1724.08685151,2.15177582717e-08,1.90022149797e-09,3.99379109353e-08,2.44125650061e-09,5.29981750122e-08,2.08434147078e-09,3.26892061699e-07,-6.32309291129e-08
1781.95222966,1.94199121634e-08,2.14135468955e-09,3.66389008903e-08,-3.02850703305e-11,5.55861405727e-08,2.14374553454e-09,2.41983957875e-07,-6.45264966599e-08
1841.7597385,1.7595569896e-08,1.06604990006e-09,3.46664282252e-08,1.03924533873e-10,5.12171580046e-08,8.37519180061e-10,1.73810029845e-07,-7.36224359586e-08
1903.57456159,1.57697611036e-08,4.93115664595e-10,3.71457361982e-08,-2.98445995812e-10,4.96211157698e-08,4.44290705137e-10,1.19494272427e-07,-6.23169869803e-08
1967.46407025,1.74709032979e-08,3.73534397917e-09,3.9835935716e-08,3.76253881774e-09,5.06655685446e-08,3.76253890631e-09,9.77123160771e-08,-6.37642450398e-08
2033.49789698,1.50371440886e-08,-1.56374885644e-09,3.87580576845e-08,-5.57208008071e-09,5.08485913394e-08,-1.76347563343e-09,9.42406729595e-08,-6.04159720104e-08
2101.74801133,1.63339118573e-08,1.04964894199e-09,3.81577210146e-08,2.29069773344e-09,5.25749117767e-08,1.13332604574e-09,1.16563886788e-07,-6.36794915412e-08
2172.28879838,1.42165893161e-08,4.77983510901e-10,3.94749167729e-08,-3.54848980781e-09,5.12722436488e-08,7.50861543002e-10,1.6900142492e-07,-6.25668592914e-08
2245.19713977,1.44326840486e-08,2.0003255788e-09,3.53745978044e-08,6.60774249154e-10,5.02159090895e-08,1.8489067259e-09,2.32724427982e-07,-6.86469520091e-08
2320.55249753,1.29712266458e-08,-1.66853904316e-09,3.58923364735e-08,-3.3415116873e-09,5.11861807987e-08,-1.74138702169e-09,2.78308345448e-07,-5.77457511676e-08
2398.43700066,1.305085414e-08,-1.3588185695e-09,3.64612236127e-08,-2.71714122424e-09,5.0900619542e-08,-1.50484337899e-09,2.86830554635e-07,-5.88869421775e-08
2478.93553464,1.16480504732e-08,7.37383046018e-10,3.83538225385e-08,-3.03571126422e-10,5.04165638683e-08,5.15736718252e-10,2.39124745635e-07,-6.37999280522e-08
2562.13583397,1.27317204395e-08,-6.70856053819e-10,3.75079862737e-08,-7.9228937702e-10,4.93477867592e-08,-7.92289380631e-10,1.3582222899e-07,-6.53639882765e-08
2648.12857776,1.25686865382e-08,1.5053859059e-09,3.6843414826e-08,2.31370729818e-09,4.83201817268e-08,1.47715087902e-09,1.00395006268e-07,-6.79570316198e-08
2737.00748859,1.12300741297e-08,4.47843702036e-10,3.67019213651e-08,2.94431701154e-09,4.81061474398e-08,4.07949148786e-10,2.61117941083e-07,-7.10330792878e-08
2828.86943463,1.07936158041e-08,-1.73798391972e-09,3.71398562167e-08,-4.11434382668e-09,4.9116895501e-08,-1.97797663013e-09,4.0837439661e-07,-5.66689767412e-08
2923.81453523,1.09734451201e-08,2.66020256223e-09,3.41087868767e-08,5.13598873561e-09,4.74328286024e-08,2.98419650714e-09,4.71000595118e-07,-5.9417778032e-08
3021.94627004,1.08688830004e-08,-5.78862395378e-12,3.40309734432e-08,1.55857317686e-09,5.18043577301e-08,2.53361977222e-10,4.16170707255e-07,-5.54356494331e-08
3123.3715918,1.17655834992e-08,-4.35814766579e-10,4.11759094909e-08,8.43532424392e-10,5.30945363093e-08,-3.62409300878e-11,2.67073211984e-07,-5.81012825633e-08
